,Hotel Name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160
104,New York Marriott East Side,-1.0,17.045454545454543,-1.0,-1.0,-1.0,19.318181818181817,-1.0,-1.0,9.090909090909092,18.181818181818183,-1.0,-1.0,0.0,6.8181818181818175,-1.0,-1.0,-1.0,19.318181818181817,-1.0,4.772727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.68181818181818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,70.45454545454545,-1.0,-1.0,95.45454545454545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.681818181818183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.04545454545455,-1.0,-1.0,-1.0,63.63636363636363,-1.0,-1.0,-1.0,59.09090909090909,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.68181818181817,-1.0,-1.0,-1.0,51.13636363636363,-1.0,-1.0,-1.0,67.04545454545455,-1.0,-1.0,54.54545454545454,67.04545454545455,69.31818181818183,-1.0,-1.0,88.63636363636364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.31818181818182,62.5,-1.0,28.40909090909091,39.77272727272727,-1.0,-1.0,-1.0,32.95454545454545,37.5,29.545454545454547,-1.0,67.04545454545455,59.09090909090909,-1.0,-1.0,88.63636363636364,-1.0,-1.0,-1.0,-1.0,79.54545454545455,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,25.0,-1.0,-1.0,-1.0,50.0,52.61363636363636,-1.0,15.454545454545453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
105,The SunBright,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.46153846153845,70.1923076923077,-1.0,-1.0,88.46153846153845,-1.0,-1.0,-1.0,-1.0,88.46153846153845,-1.0,-1.0,68.26923076923077,86.53846153846155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.76923076923077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,88.46153846153845,-1.0,-1.0,57.692307692307686,75.96153846153845,-1.0,25.0,44.230769230769226,-1.0,-1.0
106,Hampton Inn Times Square North,14.674361088211047,-1.0,-1.0,29.018961253091508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.254740313272877,-1.0,-1.0,-1.0,-1.0,-1.0,3.4624896949711457,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,50.45342126957956,53.75103050288541,-1.0,52.926628194558944,49.62901896125309,-1.0,-1.0,73.94888705688376,-1.0,65.37510305028854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.62901896125309,-1.0,62.57213520197856,63.643858202802974,59.52184666117065,-1.0,52.926628194558944,51.27782357790602,30.667765869744436,29.018961253091508,-1.0,40.560593569662,38.91178895300907,52.102225886232475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.926628194558944,-1.0,-1.0,-1.0,-1.0,17.394888705688377,-1.0,-1.0,-1.0,-1.0,66.11706512778235,52.51442704039572,-1.0,-1.0,-1.0,-1.0,-1.0,47.56801319043693,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.774938169826875,21.434460016488046,-1.0,-1.0,18.46661170651278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.8136850783182192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
107,Shelburne NYC-an Affinia hotel,23.64394993045897,-1.0,-1.0,-1.0,14.603616133518777,21.279554937413074,-1.0,-1.0,22.39221140472879,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.70514603616133,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.70792767732962,-1.0,-1.0,97.2183588317107,90.82058414464534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,66.34214186369958,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.40890125173853,-1.0,90.26425591098747,76.77329624478443,88.17802503477051,-1.0,29.207232267037554,29.207232267037554,100.0,-1.0,54.381084840055635,40.89012517385257,52.01668984700974,49.09596662030598,35.04867872044507,46.31432545201669,-1.0,47.56606397774687,-1.0,-1.0,47.14881780250348,-1.0,47.70514603616133,36.02225312934632,50.48678720445062,59.248956884561885,47.70514603616133,61.335187760778865,-1.0,-1.0,53.40751043115438,40.89012517385257,51.599443671766345,57.16272600834492,28.2336578581363,39.082058414464534,-1.0,27.677329624478443,-1.0,-1.0,-1.0,-1.0,25.591098748261476,15.577190542420027,26.70375521557719,-1.0,15.577190542420027,26.00834492350487,-1.0,7.7885952712100135,0.0,8.762169680111267,-1.0,46.59248956884562,38.24756606397774,-1.0,-1.0,31.84979137691238,-1.0,-1.0,46.31432545201669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
108,Wyndham Garden - Manhattan Chelsea West,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.75851393188854,85.75851393188854,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.02270381836945,-1.0,-1.0,-1.0,68.73065015479877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0092879256966,-1.0,-1.0,-1.0,46.64602683178535,-1.0,-1.0,-1.0,34.46852425180599,40.041279669762645,-1.0,33.84932920536636,38.493292053663566,46.95562435500516,-1.0,70.89783281733746,43.962848297213625,44.375644994840044,-1.0,-1.0,25.593395252837976,-1.0,-1.0,-1.0,32.30134158926729,20.227038183694532,-1.0,36.53250773993808,26.212590299277604,49.01960784313725,-1.0,36.326109391124874,15.995872033023737,-1.0,-1.0,0.0,0.30959752321981426,2.683178534571723,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.895768833849328,-1.0,-1.0,-1.0,-1.0,-1.0,56.965944272445824,56.965944272445824,58.7203302373581,-1.0
109,The Lombardy,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,100.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.368421052631575,-1.0,-1.0,18.947368421052634,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,30.87719298245614,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
110,Wyndham Garden Long Island City Manhattan View,-1.0,44.912790697674424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,28.63372093023256,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.90697674418605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.09302325581395,-1.0,-1.0,-1.0,39.53488372093023,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.25581395348837,-1.0,-1.0,-1.0,33.13953488372093,-1.0,-1.0,30.523255813953487,33.13953488372093,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.098837209302326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.61046511627907,-1.0,-1.0,34.30232558139535,-1.0,-1.0,-1.0,-1.0,50.58139534883721,-1.0,-1.0,50.872093023255815,53.19767441860465,-1.0,-1.0
111,Best Western Plus Newark Airport West,60.37735849056604,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.477987421383645,26.41509433962264,-1.0,-1.0,47.16981132075472,-1.0,-1.0,-1.0,52.83018867924528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,38.9937106918239,-1.0,-1.0,-1.0,-1.0,50.943396226415096,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.893081761006286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.28301886792453,-1.0,-1.0,-1.0,-1.0,35.84905660377358,24.528301886792452,-1.0,-1.0,24.528301886792452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.61006289308176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.352201257861633,27.67295597484277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.754716981132077,-1.0,-1.0,8.80503144654088,20.125786163522015,-1.0,-1.0,-1.0,18.238993710691823,-1.0,-1.0
112,Best Western Plus Arena Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,62.9742033383915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.04400606980273,100.0,-1.0,-1.0,86.6464339908953,71.16843702579666,67.22306525037936,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.09408194233687,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.35660091047041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.92412746585736,-1.0,-1.0,29.590288315629742,0.0,-1.0,-1.0
113,Bentley Hotel,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.290505432215399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.07132735002362,-1.0,-1.0,-1.0,-1.0,-1.0,25.36608408124705,25.271610769957487,24.846480869154462,24.610297590930564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.06188001889466,-1.0,-1.0,43.930089749645724,48.228625413320735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.926783183750592,12.753897024090694,12.517713745866793,14.690599905526689,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,29.286726499763816,-1.0,-1.0,54.5583372697213,55.40859707132735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.147850732168163,-1.0
114,ink48 hotel a Kimpton Hotel,-1.0,44.89208633093525,70.64748201438849,-1.0,-1.0,51.07913669064749,-1.0,-1.0,13.381294964028779,13.237410071942445,18.705035971223023,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,9.640287769784173,15.683453237410072,-1.0,22.014388489208635,15.683453237410072,9.640287769784173,13.381294964028779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64.02877697841727,-1.0,78.12949640287769,-1.0,97.2661870503597,69.92805755395683,67.19424460431654,76.83453237410072,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,77.6978417266187,-1.0,-1.0,-1.0,93.38129496402877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.34532374100719,85.61151079136691,-1.0,88.05755395683454,66.4748201438849,82.01438848920863,78.99280575539568,-1.0,88.05755395683454,90.64748201438849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,94.24460431654677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.179856115107913,35.97122302158273,-1.0,-1.0,66.0431654676259,-1.0,-1.0,70.79136690647482,-1.0,-1.0
115,Courtyard by Marriott New York Manhattan Upper East Side,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.409961685823754,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,69.15708812260536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.015325670498086,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,88.50574712643679,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.72030651340996,-1.0,-1.0,-1.0,-1.0,-1.0,26.053639846743295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,86.7816091954023,89.65517241379311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.095785440613028,29.693486590038315,-1.0,-1.0
116,Howard Johnson Bronx Near Stadium,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.904109589041095,20.205479452054796,-1.0,-1.0,43.49315068493151,52.3972602739726,-1.0,39.726027397260275,48.63013698630137,57.1917808219178,-1.0,44.86301369863014,53.42465753424658,62.328767123287676,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,75.34246575342466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.8493150684931505,-1.0,-1.0,-1.0,-1.0,36.3013698630137,45.20547945205479,6.8493150684931505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.904109589041095,17.80821917808219,-1.0,0.0,8.904109589041095,17.80821917808219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.753424657534246,24.65753424657534,-1.0,-1.0,-1.0,-1.0,-1.0,28.08219178082192,38.35616438356164,48.63013698630137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.31506849315068,87.32876712328768,-1.0,73.97260273972603,86.98630136986301,100.0,-1.0
117,Embassy Suites Newark Airport,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
118,Hotel 48LEX New York,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.562782294489612,5.058717253839205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,99.1869918699187,-1.0,-1.0,98.193315266486,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.60794941282746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,83.28816621499548,-1.0,-1.0,80.21680216802169,82.20415537488708,-1.0,-1.0,26.377597109304425,-1.0,-1.0,-1.0,-1.0,52.75519421860885,57.72357723577236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70.73170731707317,71.90605239385727,-1.0,-1.0,-1.0,-1.0,58.08491418247515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,38.39205058717254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
